date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:09:45	60091/60091	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2025%20Jun%202016%2021:09:42%20GMT	https://get.fabric.io/	C:/My%20Web%20Sites/Fabric/get.fabric.io/index.html	(from )
14:09:46	202/202	U-----	200	untouched ('OK')	text/plain	etag:%22576abe83-ca%22	https://get.fabric.io/robots.txt		(from )
14:09:46	399353/399353	U-----	200	untouched ('OK')	text/css	etag:%22576abe83-25668%22	https://get.fabric.io/assets/application-a698a85eb79862a7d2118f99b67d795d.css	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/application-a698a85eb79862a7d2118f99b67d795d.css	(from https://get.fabric.io/)
14:09:46	56060/56060	U-----	200	untouched ('')	image/png	date:Wed,%2022%20Oct%202014%2016:57:58%20GMT	https://pbs.twimg.com/profile_images/524967911010471937/wKnU1vK2.png	C:/My%20Web%20Sites/Fabric/pbs.twimg.com/profile_images/524967911010471937/wKnU1vK2.png	(from https://get.fabric.io/)
14:09:46	84245/84245	U-----	200	untouched ('')	text/javascript	date:Fri,%2016%20Oct%202015%2018:27:31%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/2.1.1/jquery.min.js	C:/My%20Web%20Sites/Fabric/ajax.googleapis.com/ajax/libs/jquery/2.1.1/jquery.min.js	(from https://get.fabric.io/)
14:09:46	103/103	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Jun%202016%2021:09:43%20GMT	https://get.fabric.io/dashboard	C:/My%20Web%20Sites/Fabric/get.fabric.io/dashboard.14.delayed	(from https://get.fabric.io/)
14:09:47	27580/27580	U-----	200	untouched ('')	text/javascript	date:Wed,%2001%20Jun%202016%2014:34:39%20GMT	http://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/Fabric/www.google-analytics.com/analytics.js	(from https://get.fabric.io/)
14:09:47	518557/518557	U--M-Z	200	updated ('OK')	application/javascript	etag:%22576abe83-240b9%22	https://get.fabric.io/assets/application-8e337941561cb1b463dcd94de3cecf3d.js	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/application-8e337941561cb1b463dcd94de3cecf3d.js	(from https://get.fabric.io/)
14:09:47	6841/6841	U-----	200	untouched ('')	image/png	etag:%22576abe83-1ab9%22	https://get.fabric.io/assets/logo-d049a39d4c8c9cf17c59180644275eb1.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/logo-d049a39d4c8c9cf17c59180644275eb1.png	(from https://get.fabric.io/)
14:09:48	65961/65961	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2025%20Jun%202016%2021:09:44%20GMT	https://get.fabric.io/ios	C:/My%20Web%20Sites/Fabric/get.fabric.io/ios.html	(from https://get.fabric.io/)
14:09:50	68129/68129	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2025%20Jun%202016%2021:09:45%20GMT	https://get.fabric.io/android	C:/My%20Web%20Sites/Fabric/get.fabric.io/android.html	(from https://get.fabric.io/)
14:09:50	50567/50567	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2025%20Jun%202016%2021:09:45%20GMT	https://get.fabric.io/mission-control	C:/My%20Web%20Sites/Fabric/get.fabric.io/mission-control.html	(from https://get.fabric.io/)
14:09:50	53567/53567	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2025%20Jun%202016%2021:09:45%20GMT	https://get.fabric.io/games	C:/My%20Web%20Sites/Fabric/get.fabric.io/games.html	(from https://get.fabric.io/)
14:09:50	48240/48240	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2025%20Jun%202016%2021:09:47%20GMT	https://get.fabric.io/account	C:/My%20Web%20Sites/Fabric/get.fabric.io/account.html	(from https://get.fabric.io/)
14:09:50	41623/41623	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2025%20Jun%202016%2021:09:45%20GMT	https://get.fabric.io/realtime	C:/My%20Web%20Sites/Fabric/get.fabric.io/realtime.html	(from https://get.fabric.io/)
14:09:50	65637/65637	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2025%20Jun%202016%2021:09:47%20GMT	https://get.fabric.io/kits	C:/My%20Web%20Sites/Fabric/get.fabric.io/kits.html	(from https://get.fabric.io/)
14:09:51	38896/38896	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2025%20Jun%202016%2021:09:47%20GMT	https://get.fabric.io/jobs	C:/My%20Web%20Sites/Fabric/get.fabric.io/jobs.html	(from https://get.fabric.io/)
14:09:51	6398/6398	U-----	200	untouched ('')	image/png	etag:%22576abe84-18fe%22	https://get.fabric.io/assets/fabric/ios-a52c396b5c6a7ebecd1eb0104191312c.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/fabric/ios-a52c396b5c6a7ebecd1eb0104191312c.png	(from https://get.fabric.io/)
14:09:51	1252/1252	U-----	200	untouched ('')	image/png	etag:%22576abe83-4e4%22	https://get.fabric.io/assets/fabric/ios-android-separator-ee8fb52f2a13ce384a44fb9baf5b4f04.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/fabric/ios-android-separator-ee8fb52f2a13ce384a44fb9baf5b4f04.png	(from https://get.fabric.io/)
14:09:52	125949/125949	U-----	200	untouched ('')	image/png	etag:%22576abe83-1ebfd%22	https://get.fabric.io/assets/fabric/fabric-app-cellphones-ca8f6364af11000a4ae16a07b0b1d7d3.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/fabric/fabric-app-cellphones-ca8f6364af11000a4ae16a07b0b1d7d3.png	(from https://get.fabric.io/)
14:09:52	286863/286863	U-----	200	untouched ('')	image/png	etag:%22576abe84-4608f%22	https://get.fabric.io/assets/fabric/the-pulse-5ef9c0ea09d7ef31f0009aa3a0a8d4f0.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/fabric/the-pulse-5ef9c0ea09d7ef31f0009aa3a0a8d4f0.png	(from https://get.fabric.io/)
14:09:52	3125/3125	U-----	200	untouched ('')	image/png	etag:%22576abe84-c35%22	https://get.fabric.io/assets/fabric/android-a9bce8dea4ecf3c5acbdcd5bd7223eb7.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/fabric/android-a9bce8dea4ecf3c5acbdcd5bd7223eb7.png	(from https://get.fabric.io/)
14:09:52	3154/3154	U-----	200	untouched ('')	image/png	etag:%22576abe83-c52%22	https://get.fabric.io/assets/fabric/games-d79e755f2e9358c36e628a4e7b41b9ad.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/fabric/games-d79e755f2e9358c36e628a4e7b41b9ad.png	(from https://get.fabric.io/)
14:09:52	4630/4630	U-----	200	untouched ('')	image/png	etag:%22576abe84-1216%22	https://get.fabric.io/assets/ios-app-link-big-a3b40d482308ac69ddd9c15e479aa79a.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/ios-app-link-big-a3b40d482308ac69ddd9c15e479aa79a.png	(from https://get.fabric.io/)
14:09:52	4796/4796	U-----	200	untouched ('')	image/png	etag:%22576abe83-12bc%22	https://get.fabric.io/assets/android-app-link-big-f01d3cff5b4c47c0cf6f2d277ccb6ed0.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/android-app-link-big-f01d3cff5b4c47c0cf6f2d277ccb6ed0.png	(from https://get.fabric.io/)
14:09:52	6498/6498	U-----	200	untouched ('')	image/png	etag:%22576abe83-1962%22	https://get.fabric.io/assets/kits/small_1-006de99a6917533a1541193ea4d471c9.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/kits/small_1-006de99a6917533a1541193ea4d471c9.png	(from https://get.fabric.io/)
14:09:52	7255/7255	U-----	200	untouched ('')	image/png	etag:%22576abe84-1c57%22	https://get.fabric.io/assets/kits/small_2-8992b729427eb5d93f0ba8a7c3578e7b.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/kits/small_2-8992b729427eb5d93f0ba8a7c3578e7b.png	(from https://get.fabric.io/)
14:09:53	4389/4389	U-----	200	untouched ('')	image/png	etag:%22576abe83-1125%22	https://get.fabric.io/assets/kits/small_3-c921694b1512edb2e14addd659a2cd03.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/kits/small_3-c921694b1512edb2e14addd659a2cd03.png	(from https://get.fabric.io/)
14:09:53	6096/6096	U-----	200	untouched ('')	image/png	etag:%22576abe84-17d0%22	https://get.fabric.io/assets/kits/small_4-3bca6cacfbc3c318998b60042cc30ee6.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/kits/small_4-3bca6cacfbc3c318998b60042cc30ee6.png	(from https://get.fabric.io/)
14:09:54	4834/4834	U-----	200	untouched ('')	image/png	etag:%22576abe84-12e2%22	https://get.fabric.io/assets/kits/small_6-006c7646731da26a21d49fe8082f11e5.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/kits/small_6-006c7646731da26a21d49fe8082f11e5.png	(from https://get.fabric.io/)
